,date,temperature_2m,relative_humidity_2m,wind_speed_10m,wind_direction_10m,wind_speed_80m,wind_direction_80m,apparent_temperature,surface_pressure,cloud_cover
8267,2021-12-11 11:00:00,6.343,79.98982,8.766573,250.82089,3.4767456,1015.62286,26.7,0.0,1.0
8268,2021-12-11 12:00:00,6.893,79.78762,8.0899935,237.72438,4.2210503,1016.2292,92.700005,0.0,3.0
8269,2021-12-11 13:00:00,7.6930003,77.42321,7.9036193,239.9315,5.117008,1016.5405,100.0,0.0,3.0
8270,2021-12-11 14:00:00,7.793,77.98396,8.0899935,237.72438,5.229768,1016.7414,83.700005,0.0,3.0
8271,2021-12-11 15:00:00,7.343,81.834404,5.991594,212.73521,5.1363506,1017.03265,90.0,0.0,3.0
8272,2021-12-11 16:00:00,5.893,88.530136,6.379216,196.38962,3.5689883,1017.50757,100.0,0.0,3.0
8273,2021-12-11 17:00:00,5.6930003,88.20243,9.449572,197.74477,2.8715205,1018.1016,100.0,0.0,3.0
8274,2021-12-11 18:00:00,4.6930003,91.28211,10.587917,197.81898,1.608273,1018.4837,82.50001,0.0,3.0
8275,2021-12-11 19:00:00,5.343,88.171104,12.0694,197.35411,2.0711427,1018.79285,66.3,0.0,2.0
8276,2021-12-11 20:00:00,5.093,90.35055,13.358861,194.03627,1.6524034,1019.1869,69.9,0.0,2.0
8277,2021-12-11 21:00:00,5.543,89.75184,14.934577,195.37631,1.9413757,1019.09467,100.0,0.1,51.0
8278,2021-12-11 22:00:00,5.793,90.08633,15.379206,196.31393,2.1866522,1019.29803,100.0,0.1,51.0
8279,2021-12-11 23:00:00,6.093,90.10903,15.463244,192.09474,2.5356464,1019.40234,100.0,0.0,3.0
8280,2021-12-12 00:00:00,6.393,90.4462,16.516901,196.4601,2.7548876,1019.3076,100.0,0.1,51.0
8281,2021-12-12 01:00:00,6.793,90.475334,15.725037,195.94547,3.3556309,1019.2145,100.0,0.1,51.0
8282,2021-12-12 02:00:00,6.993,91.752144,16.516901,196.4601,3.527505,1019.21765,100.0,0.2,51.0
8283,2021-12-12 03:00:00,7.043,94.000946,15.175612,202.30626,3.862606,1019.41736,100.0,0.3,51.0
8284,2021-12-12 04:00:00,7.243,94.985985,15.629971,208.92633,4.0764866,1019.5202,100.0,0.1,51.0
8285,2021-12-12 05:00:00,7.543,94.6722,15.077082,213.31064,4.5154314,1019.724,100.0,0.0,3.0
8286,2021-12-12 06:00:00,7.6930003,95.003525,14.57889,212.90524,4.785365,1019.9257,100.0,0.0,3.0
8287,2021-12-12 07:00:00,7.793,95.333275,13.53236,208.61037,5.07382,1020.42523,100.0,0.0,3.0
8288,2021-12-12 08:00:00,7.843,95.66181,14.707222,201.54105,4.976557,1020.7244,77.1,0.0,2.0
8289,2021-12-12 09:00:00,8.243,95.34959,14.33234,205.27768,5.5166483,1021.32837,91.8,0.0,3.0
8290,2021-12-12 10:00:00,8.893,94.7277,14.007655,205.90645,6.3519115,1021.83636,90.0,0.0,3.0
8291,2021-12-12 11:00:00,9.393,94.108986,13.527572,205.2011,7.025112,1021.84436,90.0,0.0,3.0
8292,2021-12-12 12:00:00,9.542999,95.39629,10.685391,212.61923,7.6819115,1022.14526,90.6,0.0,3.0
8293,2021-12-12 13:00:00,9.842999,95.406975,10.163227,202.93213,8.1387415,1022.0505,90.0,0.0,3.0
8294,2021-12-12 14:00:00,10.292999,94.46651,9.793059,216.02747,8.724855,1022.0576,90.0,0.0,3.0
8295,2021-12-12 15:00:00,10.292999,94.46651,9.504273,204.62355,8.76697,1022.0576,90.0,0.0,3.0
8296,2021-12-12 16:00:00,9.693,96.0469,9.983106,205.64096,8.001459,1022.247,90.0,0.0,3.0
8297,2021-12-12 17:00:00,9.493,96.04076,10.041354,194.5345,7.7391777,1022.4434,90.0,0.0,3.0
8298,2021-12-12 18:00:00,9.193,96.0315,9.826088,188.42688,7.391078,1022.63763,96.0,0.0,3.0
8299,2021-12-12 19:00:00,8.943,96.34972,10.308831,192.09474,7.018464,1022.6338,100.0,0.0,3.0
8300,2021-12-12 20:00:00,8.893,96.34829,10.739833,193.57045,6.8926525,1022.9315,100.0,0.0,3.0
8301,2021-12-12 21:00:00,8.842999,97.002174,11.013882,191.30989,6.8156357,1023.03046,90.0,0.0,3.0
8302,2021-12-12 22:00:00,8.842999,96.34687,11.304229,189.16228,6.747427,1022.93097,90.0,0.0,3.0
8303,2021-12-12 23:00:00,8.592999,96.99631,10.239453,190.1246,6.6141777,1022.9268,90.0,0.0,3.0
8304,2021-12-13 00:00:00,7.993,97.64571,6.638072,192.5288,6.41343,1023.31573,70.2,0.0,2.0
8305,2021-12-13 01:00:00,7.9430003,97.644806,7.208994,177.13765,6.267784,1023.01605,100.0,0.0,3.0
8306,2021-12-13 02:00:00,8.043,97.64666,7.9932976,172.23492,6.2782183,1023.01764,95.4,0.0,3.0
8307,2021-12-13 03:00:00,7.9430003,97.978226,7.771331,166.60748,6.198159,1023.01605,90.0,0.0,3.0
8308,2021-12-13 04:00:00,7.6930003,98.30932,7.968939,161.56496,5.8700066,1022.7134,90.0,0.0,3.0
8309,2021-12-13 05:00:00,7.4430003,98.30598,8.089993,159.14546,5.541521,1022.60974,90.0,0.0,3.0
8310,2021-12-13 06:00:00,7.493,97.97103,9.504273,155.37645,5.3852787,1022.71027,90.0,0.0,3.0
8311,2021-12-13 07:00:00,6.993,98.29993,9.693296,158.19853,4.750494,1022.8019,86.399994,0.0,3.0
8312,2021-12-13 08:00:00,6.393,98.97196,10.041354,165.4655,3.9839697,1023.2901,90.0,0.0,3.0
8313,2021-12-13 09:00:00,6.243,98.28976,11.720751,169.3804,3.532504,1023.7854,90.0,0.0,3.0
8314,2021-12-13 10:00:00,6.343,97.95245,11.525623,165.52966,3.672213,1023.8865,90.0,0.0,3.0
8315,2021-12-13 11:00:00,6.9430003,96.29211,12.57426,156.3706,4.199005,1023.4978,90.0,0.0,3.0
8316,2021-12-13 12:00:00,8.342999,89.6595,15.1884165,148.57048,5.2992783,1023.22156,90.0,0.0,3.0
8317,2021-12-13 13:00:00,8.893,88.18094,14.20062,149.53453,6.0644865,1022.9315,90.0,0.0,3.0
8318,2021-12-13 14:00:00,9.042999,88.49631,11.726277,162.12122,6.6234684,1022.83453,90.0,0.0,3.0
8319,2021-12-13 15:00:00,8.842999,90.313675,9.47012,171.25392,6.776762,1022.8314,90.0,0.0,3.0
8320,2021-12-13 16:00:00,8.393,93.42336,7.0911775,156.0375,6.685853,1022.9235,98.4,0.0,3.0
8321,2021-12-13 17:00:00,8.292999,94.38048,8.404285,133.26433,6.406582,1022.82275,100.0,0.0,3.0
8322,2021-12-13 18:00:00,8.292999,94.703156,9.178235,131.82008,6.3059855,1023.02185,100.0,0.0,3.0
8323,2021-12-13 19:00:00,8.243,94.70109,8.404285,136.73567,6.356578,1023.22,100.0,0.0,3.0
8324,2021-12-13 20:00:00,7.743,96.645256,5.692099,145.30478,6.2033367,1023.3116,91.5,0.0,3.0
8325,2021-12-13 21:00:00,6.743,97.95895,5.904439,142.43134,4.9831724,1023.1959,1.8,0.0,0.0
8326,2021-12-13 22:00:00,4.593,100.0,6.9527545,158.74942,2.2764816,1023.06165,32.399998,0.0,1.0
8327,2021-12-13 23:00:00,4.143,100.0,6.519877,173.6599,1.798141,1023.3531,90.6,0.0,3.0
8328,2021-12-14 00:00:00,2.993,100.0,3.2599385,263.6599,0.90107346,1024.1305,100.0,0.0,3.0
8329,2021-12-14 01:00:00,3.1929998,99.29571,3.2599385,276.3401,1.1198163,1024.0345,100.0,0.0,3.0
8330,2021-12-14 02:00:00,3.7930002,96.53882,5.95906,334.98312,1.3640771,1024.8406,100.0,0.0,3.0
8331,2021-12-14 03:00:00,4.093,96.54707,1.8,323.13,2.3281808,1024.8457,90.0,0.0,3.0
8332,2021-12-14 04:00:00,4.393,93.21601,2.9024127,187.12492,2.4290166,1024.3528,100.0,0.0,3.0
8333,2021-12-14 05:00:00,4.293,95.87584,3.563818,224.9999,2.2904105,1024.3512,94.8,0.0,3.0
8334,2021-12-14 06:00:00,4.043,97.570724,3.219938,243.43501,2.0905056,1024.4465,100.0,0.0,3.0
8335,2021-12-14 07:00:00,3.9429998,98.604256,2.1897945,260.53775,2.1504626,1024.9427,100.0,0.0,3.0
8336,2021-12-14 08:00:00,4.043,98.9524,2.9024127,299.74478,2.1759958,1025.5416,100.0,0.0,3.0
8337,2021-12-14 09:00:00,4.243,98.60762,2.52,270.0,2.4615178,1026.1422,100.0,0.0,3.0
8338,2021-12-14 10:00:00,4.593,97.240135,1.484318,284.03625,2.9926176,1026.5461,95.7,0.0,3.0
8339,2021-12-14 11:00:00,5.4430003,93.27136,1.1384199,18.435053,3.9438324,1026.56,100.0,0.0,3.0
8340,2021-12-14 12:00:00,6.393,93.64522,3.5455887,113.962494,4.753373,1025.9783,100.0,0.0,3.0
8341,2021-12-14 13:00:00,6.6930003,93.01377,4.379589,170.53775,4.9754553,1025.8834,100.0,0.0,3.0
8342,2021-12-14 14:00:00,6.893,92.06403,3.96,180.0,5.247672,1025.9862,100.0,0.0,3.0
8343,2021-12-14 15:00:00,6.793,92.057915,4.0249224,190.3048,5.116226,1026.0842,100.0,0.0,3.0
8344,2021-12-14 16:00:00,6.643,93.01107,3.4152596,198.43504,5.055114,1026.2808,100.0,0.0,3.0
8345,2021-12-14 17:00:00,6.643,93.657555,4.379589,189.46225,4.936447,1026.3802,100.0,0.0,3.0
8346,2021-12-14 18:00:00,6.493,94.628426,3.2599385,186.3401,4.949707,1026.8759,100.0,0.0,3.0
8347,2021-12-14 19:00:00,6.393,95.94365,2.5455842,171.86998,4.9759674,1026.9739,100.0,0.0,3.0
8348,2021-12-14 20:00:00,6.343,96.27457,3.4152596,161.56496,4.7991323,1027.0724,100.0,0.0,3.0
8349,2021-12-14 21:00:00,6.293,96.60675,3.2399998,180.0,4.774682,1027.271,100.0,0.0,3.0
8350,2021-12-14 22:00:00,6.243,96.94023,2.52,180.0,4.829674,1027.4691,100.0,0.0,3.0
8351,2021-12-14 23:00:00,6.1930003,97.27498,3.2599385,186.3401,4.6717587,1027.6674,100.0,0.0,3.0
8352,2021-12-15 00:00:00,6.293,97.951645,4.896529,197.10281,4.577711,1027.6691,100.0,0.0,3.0
8353,2021-12-15 01:00:00,6.493,96.61211,4.802999,192.99461,4.791383,1027.5728,100.0,0.0,3.0
8354,2021-12-15 02:00:00,6.493,96.27896,5.0528407,184.08554,4.743745,1027.5728,100.0,0.0,3.0
8355,2021-12-15 03:00:00,5.993,97.60819,5.4477882,187.59456,4.119565,1027.6643,100.0,0.0,3.0
8356,2021-12-15 04:00:00,6.093,97.27284,5.0142193,201.03758,4.29381,1027.5663,91.8,0.0,3.0
8357,2021-12-15 05:00:00,5.893,97.26849,4.379589,189.46225,4.1425304,1027.364,91.8,0.0,3.0
8358,2021-12-15 06:00:00,5.793,97.60439,6.0347,162.64589,3.7902784,1027.8602,78.299995,0.0,2.0
8359,2021-12-15 07:00:00,6.093,96.9366,7.2805495,171.46931,3.952304,1028.2633,88.2,0.0,3.0
8360,2021-12-15 08:00:00,6.143,96.60274,6.849467,183.01273,4.065179,1028.463,90.0,0.0,3.0
8361,2021-12-15 09:00:00,6.643,94.96243,6.6185193,157.61983,4.654272,1028.7698,90.0,0.0,3.0
8362,2021-12-15 10:00:00,7.643,90.53686,4.802999,167.00539,5.9866943,1029.1842,90.0,0.0,3.0
8363,2021-12-15 11:00:00,8.393,86.93181,2.9024127,187.12492,7.0481663,1029.0964,90.0,0.0,3.0
8364,2021-12-15 12:00:00,8.243,86.917206,2.5959969,213.6901,6.9086084,1029.4926,90.0,0.0,3.0
8365,2021-12-15 13:00:00,8.743,86.07385,5.315336,208.30066,7.0924387,1029.0028,90.0,0.0,3.0
8366,2021-12-15 14:00:00,8.943,85.50513,2.5959969,213.6901,7.7122993,1028.8069,90.0,0.0,3.0
8367,2021-12-15 15:00:00,8.993,84.92492,0.5091169,44.999897,8.054983,1029.1062,90.0,0.0,3.0
8368,2021-12-15 16:00:00,8.193,91.20009,2.5959969,56.309914,7.009219,1029.2928,86.399994,0.0,3.0
8369,2021-12-15 17:00:00,7.6930003,93.38776,3.219938,63.435013,6.3828897,1029.5833,90.0,0.0,3.0
8370,2021-12-15 18:00:00,7.043,95.9643,4.198285,59.03632,5.53203,1029.8713,81.0,0.0,3.0
8371,2021-12-15 19:00:00,5.493,97.93856,6.439876,63.435013,3.3773084,1030.0457,54.899998,0.0,2.0
8372,2021-12-15 20:00:00,4.743,98.95829,7.6367526,81.86999,2.326764,1030.5312,57.6,0.0,2.0
8373,2021-12-15 21:00:00,4.393,99.3025,7.69592,100.784256,1.9068642,1030.8241,20.699999,0.0,1.0
8374,2021-12-15 22:00:00,4.4430003,98.95578,7.5685663,115.34614,1.9754477,1031.1233,44.1,0.0,1.0
8375,2021-12-15 23:00:00,5.543,97.59962,5.3517847,109.653915,3.585998,1031.4402,68.4,0.0,2.0
8376,2021-12-16 00:00:00,5.4430003,97.59771,6.6087217,119.357666,3.281376,1031.5381,81.0,0.0,3.0
8377,2021-12-16 01:00:00,5.893,96.93175,4.6938257,147.52882,4.08584,1031.446,89.1,0.0,3.0
8378,2021-12-16 02:00:00,6.1930003,94.94466,2.16,180.0,4.7554073,1031.5503,90.0,0.0,3.0
8379,2021-12-16 03:00:00,5.093,97.25111,1.835647,258.6901,3.5434828,1031.5322,81.9,0.0,3.0
8380,2021-12-16 04:00:00,5.793,96.59334,3.0547013,315.0001,4.192466,1031.6434,90.0,0.0,3.0
8381,2021-12-16 05:00:00,5.643,97.60153,3.219938,333.43503,4.018342,1031.7405,90.0,0.0,3.0
8382,2021-12-16 06:00:00,5.743,97.26524,4.32,360.0,3.9686995,1032.0408,90.0,0.0,3.0
8383,2021-12-16 07:00:00,6.043,96.26575,4.8965297,36.027473,4.21717,1032.3442,90.0,0.0,3.0
8384,2021-12-16 08:00:00,6.593,94.960464,4.5820518,44.999897,4.890114,1032.7516,90.0,0.0,3.0
8385,2021-12-16 09:00:00,7.893,89.93351,6.792466,32.005356,5.9808207,1033.1709,90.0,0.0,3.0
8386,2021-12-16 10:00:00,8.542999,88.45314,7.10031,30.465475,6.67881,1033.679,90.0,0.0,3.0
8387,2021-12-16 11:00:00,9.493,84.98011,9.085988,33.6901,7.4223824,1033.5947,90.0,0.0,3.0
8388,2021-12-16 12:00:00,10.842999,80.07586,11.200571,44.999897,8.573473,1033.6161,90.0,0.0,3.0
8389,2021-12-16 13:00:00,10.943,78.735374,12.496718,41.49638,8.447638,1033.219,90.0,0.0,3.0
8390,2021-12-16 14:00:00,10.643,80.59622,10.883676,34.215755,8.39511,1033.0155,79.2,0.0,2.0
8391,2021-12-16 15:00:00,10.143,83.89977,10.009036,37.694313,8.047237,1033.1069,84.6,0.0,3.0
8392,2021-12-16 16:00:00,9.393,87.92454,9.686609,41.98713,7.3319263,1033.2944,90.0,0.0,3.0
8393,2021-12-16 17:00:00,9.243,89.42408,10.739832,39.55964,7.0529776,1033.3914,86.399994,0.0,3.0
8394,2021-12-16 18:00:00,8.443,93.42588,9.726664,38.990997,6.3637486,1033.3788,27.0,0.0,1.0
8395,2021-12-16 19:00:00,7.1930003,95.6397,9.726664,38.990997,4.898964,1033.4581,0.0,0.0,0.0
8396,2021-12-16 20:00:00,6.1930003,96.60408,10.703569,42.27363,3.5641294,1033.7407,0.0,0.0,0.0
8397,2021-12-16 21:00:00,5.843,96.59468,11.212135,47.602623,3.063614,1033.9341,0.0,0.0,0.0
8398,2021-12-16 22:00:00,5.493,96.249504,10.464797,49.185013,2.7373352,1033.9285,0.0,0.0,0.0
8399,2021-12-16 23:00:00,5.1930003,95.905106,10.44,46.39711,2.3680468,1033.9233,0.0,0.0,0.0
8400,2021-12-17 00:00:00,5.543,94.91884,11.246759,39.805527,2.6418948,1033.5309,0.0,0.0,0.0
8401,2021-12-17 01:00:00,5.343,94.24991,11.720751,42.510403,2.310772,1033.3286,0.0,0.0,0.0
8402,2021-12-17 02:00:00,5.243,94.24541,11.966954,43.7812,2.1544495,1033.1278,0.0,0.0,0.0
8403,2021-12-17 03:00:00,5.1930003,93.91384,11.457958,46.27295,2.1583953,1032.9277,0.0,0.0,0.0
8404,2021-12-17 04:00:00,5.093,94.23864,11.212135,47.602623,2.084135,1032.926,1.8,0.0,0.0
8405,2021-12-17 05:00:00,4.9430003,94.56282,10.233123,50.710617,2.0567932,1033.0234,2.6999998,0.0,0.0
8406,2021-12-17 06:00:00,4.643,95.55138,8.161764,48.57643,2.0289106,1033.0184,2.6999998,0.0,0.0
8407,2021-12-17 07:00:00,4.743,95.55489,9.449572,49.635548,1.9610248,1033.319,9.9,0.0,0.0
8408,2021-12-17 08:00:00,5.243,95.5724,11.966954,46.2188,2.1953745,1033.327,87.299995,0.0,3.0
8409,2021-12-17 09:00:00,7.093,92.71467,15.021105,45.970932,3.90133,1033.5562,35.1,0.0,1.0
8410,2021-12-17 10:00:00,8.542999,90.29166,12.738099,47.290634,5.927744,1033.5795,53.1,0.0,2.0
8411,2021-12-17 11:00:00,9.042999,86.697205,18.204042,65.46229,5.6068153,1033.3884,68.4,0.0,2.0
8412,2021-12-17 12:00:00,9.893,80.76922,13.70839,60.068577,7.0652018,1032.4061,68.4,0.0,2.0
8413,2021-12-17 13:00:00,10.042999,77.25883,16.08761,49.53785,6.752553,1032.0105,56.699997,0.0,2.0
8414,2021-12-17 14:00:00,9.792999,78.29235,16.800856,44.999897,6.3871555,1031.7075,0.9,0.0,0.0
8415,2021-12-17 15:00:00,8.893,83.464516,15.273505,44.999897,5.7212296,1031.7928,4.2,0.0,0.0
8416,2021-12-17 16:00:00,7.393,89.89525,15.021105,45.970932,4.167861,1031.769,1.8,0.0,0.0
8417,2021-12-17 17:00:00,6.6930003,91.41538,15.072783,49.844074,3.361537,1031.658,0.9,0.0,0.0
8418,2021-12-17 18:00:00,5.993,92.975784,12.10157,59.620956,2.9987268,1031.8458,0.0,0.0,0.0
8419,2021-12-17 19:00:00,5.293,93.918594,10.829958,68.5522,2.3702703,1031.8342,0.0,0.0,0.0
8420,2021-12-17 20:00:00,4.843,93.56797,10.966713,66.801384,1.8001184,1032.0262,0.0,0.0,0.0
8421,2021-12-17 21:00:00,4.343,92.55766,10.30883,65.22488,1.2703724,1032.3165,0.0,0.0,0.0
8422,2021-12-17 22:00:00,3.843,92.201035,9.028754,66.50142,0.8545952,1032.3083,0.0,0.0,0.0
8423,2021-12-17 23:00:00,3.2930002,92.49638,8.225035,66.80139,0.3316598,1032.1998,0.0,0.0,0.0
8424,2021-12-18 00:00:00,3.6430001,95.17859,7.491114,54.782326,0.9248762,1032.106,1.8,0.0,0.0
8425,2021-12-18 01:00:00,3.1929998,95.49998,8.0899935,57.724377,0.3140478,1031.7999,0.0,0.0,0.0
8426,2021-12-18 02:00:00,2.993,94.815605,8.209263,52.124958,0.042767048,1031.9955,0.0,0.0,0.0
8427,2021-12-18 03:00:00,2.7930002,94.80737,9.178235,48.179924,-0.33392048,1031.8926,10.799999,0.0,0.0
8428,2021-12-18 04:00:00,2.6430001,95.82137,9.726664,51.009003,-0.56393623,1031.89,57.6,0.0,2.0
8429,2021-12-18 05:00:00,3.2930002,96.8676,10.00256,59.743652,0.19002342,1032.0006,90.0,0.0,3.0
8430,2021-12-18 06:00:00,3.993,96.88508,10.990322,58.392544,0.8782444,1032.211,90.0,0.0,3.0
8431,2021-12-18 07:00:00,4.343,95.205215,11.792404,58.736336,1.1306992,1032.416,90.0,0.0,3.0
8432,2021-12-18 08:00:00,4.1930003,94.530655,9.885262,56.88865,1.2106428,1032.3142,13.5,0.0,0.0
8433,2021-12-18 09:00:00,4.343,93.213356,11.525623,51.34017,1.1119142,1032.3165,4.5,0.0,0.0
8434,2021-12-18 10:00:00,5.543,89.123795,10.195057,42.13753,2.6127787,1032.4357,4.5,0.0,0.0
8435,2021-12-18 11:00:00,6.6930003,85.26199,10.703569,42.27363,3.7889252,1031.9567,2.6999998,0.0,0.0
8436,2021-12-18 12:00:00,8.393,80.28225,13.608762,37.476254,5.2322254,1031.287,1.8,0.0,0.0
8437,2021-12-18 13:00:00,8.993,77.35966,14.689588,36.027473,5.6853466,1030.5997,2.6999998,0.0,0.0
8438,2021-12-18 14:00:00,8.993,78.71392,14.4,36.86999,5.781576,1030.2014,2.6999998,0.0,0.0
8439,2021-12-18 15:00:00,8.243,80.8214,12.768586,40.425995,5.1940727,1030.2891,0.9,0.0,0.0
8440,2021-12-18 16:00:00,6.493,86.44225,11.246759,39.805527,3.5096812,1030.4601,0.0,0.0,0.0
8441,2021-12-18 17:00:00,5.643,88.81973,10.948973,43.667847,2.6127229,1030.8444,0.0,0.0,0.0
8442,2021-12-18 18:00:00,5.093,91.30902,9.726664,51.009003,2.2113519,1031.0344,0.0,0.0,0.0
8443,2021-12-18 19:00:00,4.593,93.55539,8.435069,50.194473,1.8703613,1031.1259,0.0,0.0,0.0
8444,2021-12-18 20:00:00,3.993,95.52844,7.8954163,46.8476,1.2912455,1031.3151,0.0,0.0,0.0
8445,2021-12-18 21:00:00,3.6430001,96.19406,7.928177,39.47243,0.8891363,1031.6083,7.2,0.0,0.0
8446,2021-12-18 22:00:00,3.243,97.21018,7.928177,39.47243,0.4425249,1031.6013,9.0,0.0,0.0
8447,2021-12-18 23:00:00,3.0430002,97.55118,8.942214,40.10085,0.0670352,1031.4987,6.2999997,0.0,0.0
8448,2021-12-19 00:00:00,4.093,97.5717,11.885453,35.134277,0.88654566,1030.9187,90.0,0.0,3.0
8449,2021-12-19 01:00:00,5.343,97.25656,12.475961,43.83095,2.2940135,1030.4414,90.0,0.0,3.0
8450,2021-12-19 02:00:00,5.593,99.30918,13.004922,48.366554,2.5846157,1030.2465,90.0,0.0,3.0
8451,2021-12-19 03:00:00,5.593,99.65407,12.768586,49.574005,2.6299791,1030.0472,90.0,0.0,3.0
8452,2021-12-19 04:00:00,5.643,98.623146,12.496718,48.503635,2.697873,1029.6495,90.0,0.0,3.0
8453,2021-12-19 05:00:00,5.593,98.6226,11.200571,44.999897,2.826054,1029.2509,90.0,0.0,3.0
8454,2021-12-19 06:00:00,5.643,97.941025,11.966954,43.7812,2.7535,1029.0522,90.0,0.0,3.0
8455,2021-12-19 07:00:00,5.643,95.58633,12.768586,49.574005,2.5619287,1028.9528,90.0,0.0,3.0
8456,2021-12-19 08:00:00,5.493,94.58625,11.792404,58.736336,2.4915314,1028.9506,90.0,0.0,3.0
8457,2021-12-19 09:00:00,5.393,92.6182,15.463246,65.22488,1.7743268,1028.949,90.0,0.0,3.0
8458,2021-12-19 10:00:00,5.643,90.39118,15.459054,62.24156,2.0048332,1028.7537,90.0,0.0,3.0
8459,2021-12-19 11:00:00,5.993,87.30604,15.0038395,59.743652,2.391284,1028.4608,90.0,0.0,3.0
8460,2021-12-19 12:00:00,6.143,91.379036,14.05845,50.194473,2.8423967,1027.5669,90.0,0.0,3.0
8461,2021-12-19 13:00:00,6.043,91.37241,14.021525,48.122223,2.7269192,1026.7689,90.0,0.0,3.0
8462,2021-12-19 14:00:00,5.843,92.321236,13.783817,49.236485,2.5511775,1026.1683,90.0,0.0,3.0
8463,2021-12-19 15:00:00,5.743,91.993355,13.783817,49.236485,2.4202266,1025.7686,90.0,0.0,3.0
8464,2021-12-19 16:00:00,5.543,92.62677,10.948973,43.667847,2.6131434,1025.4666,90.0,0.0,3.0
8465,2021-12-19 17:00:00,5.393,92.6182,10.703569,42.27363,2.4684463,1025.3649,90.0,0.0,3.0
8466,2021-12-19 18:00:00,5.4430003,91.974754,10.691453,44.999897,2.5101323,1024.9672,90.0,0.0,3.0
8467,2021-12-19 19:00:00,5.4430003,92.62105,9.957108,49.398785,2.637436,1024.7681,90.0,0.0,3.0
8468,2021-12-19 20:00:00,5.543,92.95118,7.386582,46.97493,3.1428742,1024.5704,90.0,0.0,3.0
8469,2021-12-19 21:00:00,5.493,94.58625,7.754637,21.801476,3.0803723,1024.5698,90.0,0.0,3.0
8470,2021-12-19 22:00:00,5.593,94.92083,11.592895,25.769283,2.6518645,1024.1732,90.0,0.0,3.0
8471,2021-12-19 23:00:00,5.343,92.291435,14.77755,34.07725,1.8041663,1024.0695,90.0,0.0,3.0
8472,2021-12-20 00:00:00,5.593,95.252205,10.383987,33.6901,2.8386345,1023.57587,90.6,0.0,3.0
8473,2021-12-20 01:00:00,5.493,95.914795,10.086427,34.82457,2.7820106,1023.27563,90.0,0.1,51.0
8474,2021-12-20 02:00:00,5.543,95.25032,11.988594,41.347687,2.5441494,1023.0771,90.0,0.0,3.0
8475,2021-12-20 03:00:00,5.393,92.6182,11.525623,51.34017,2.3485637,1022.8758,90.0,0.0,3.0
8476,2021-12-20 04:00:00,5.243,93.91621,8.089993,20.854538,2.7096872,1022.27594,90.0,0.0,3.0
8477,2021-12-20 05:00:00,5.343,93.59305,14.88242,32.15227,1.8292961,1022.17786,90.0,0.0,3.0
8478,2021-12-20 06:00:00,5.1930003,92.60672,10.948973,43.667847,2.19245,1022.3745,90.0,0.0,3.0
8479,2021-12-20 07:00:00,5.093,92.92648,11.019764,38.367523,2.0721412,1022.47235,90.0,0.1,51.0
8480,2021-12-20 08:00:00,4.843,89.38071,13.755579,42.878906,1.267818,1022.66766,90.0,0.0,3.0
8481,2021-12-20 09:00:00,5.043,85.68509,14.565548,50.013176,1.2749424,1023.1686,90.0,0.0,3.0
8482,2021-12-20 10:00:00,5.1930003,83.30546,17.114204,67.75093,1.0074887,1023.27057,90.0,0.0,3.0
8483,2021-12-20 11:00:00,5.4430003,81.00384,15.893093,76.908104,1.4084692,1023.0755,92.1,0.0,3.0
8484,2021-12-20 12:00:00,5.643,75.458305,13.627795,77.79955,1.7983742,1022.4813,89.1,0.0,3.0
8485,2021-12-20 13:00:00,5.993,71.572105,12.661564,75.17348,2.2217116,1022.08887,76.5,0.0,2.0
8486,2021-12-20 14:00:00,6.143,69.57373,12.303366,69.44387,2.3825703,1021.7925,60.3,0.0,2.0
8487,2021-12-20 15:00:00,5.843,70.77537,11.503113,69.86362,2.1910357,1021.7877,90.0,0.0,3.0
8488,2021-12-20 16:00:00,5.1930003,74.84101,7.754637,68.19853,2.112279,1021.8767,90.0,0.0,3.0
8489,2021-12-20 17:00:00,4.893,77.804214,5.634891,63.435013,2.1630206,1021.67267,90.0,0.0,3.0
8490,2021-12-20 18:00:00,4.6930003,79.74991,6.618519,44.999897,1.8448563,1021.47046,90.0,0.0,3.0
8491,2021-12-20 19:00:00,4.643,79.4573,8.14587,44.999897,1.5552063,1021.4697,90.0,0.0,3.0
8492,2021-12-20 20:00:00,4.343,80.85096,7.8954163,43.152412,1.283268,1021.4646,89.1,0.0,3.0
8493,2021-12-20 21:00:00,4.143,81.99168,8.4963045,36.38445,0.99560213,1021.36194,90.0,0.0,3.0
8494,2021-12-20 22:00:00,3.8930001,82.846306,8.942214,40.10085,0.66378546,1021.2582,45.0,0.0,1.0
8495,2021-12-20 23:00:00,2.6929998,88.883896,8.404285,46.73567,-0.49117947,1021.0395,36.0,0.0,1.0
8496,2021-12-21 00:00:00,2.093,89.153854,8.404285,46.73567,-1.1803579,1020.73096,1.8,0.0,0.0
8497,2021-12-21 01:00:00,0.99300003,92.024895,7.9932966,54.16227,-2.321948,1020.41406,15.299999,0.0,0.0
8498,2021-12-21 02:00:00,0.243,92.65176,7.289445,57.094753,-3.066595,1020.20215,13.5,0.0,0.0
8499,2021-12-21 03:00:00,-0.157,92.6284,8.0899935,57.724377,-3.6411982,1019.89667,4.5,0.0,0.0
8500,2021-12-21 04:00:00,-0.607,92.262146,7.729527,62.24156,-4.108855,1019.69037,0.0,0.0,0.0
